depdelay,arrdelay,scheduleddepartdatetime,origin,dest,uniquecarrier,marketshareorigin,marketsharedest,hhiorigin,hhidest,nonhubairportorigin,smallhubairportorigin,mediumhubairportorigin,largehubairportorigin,nonhubairportdest,smallhubairportdest,mediumhubairportdest,largehubairportdest,nonhubairlineorigin,smallhubairlineorigin,mediumhubairlineorigin,largehubairlineorigin,nonhubairlinedest,smallhubairlinedest,mediumhubairlinedest,largehubairlinedest,year,month,dayofmonth,dayofweek,scheduledhour,originairportid,destairportid,tailnum,capacity,loadfactor,numflights,origincityname,originstate,distance,monopolyroute,temperature,temp_ninfty_n10,temp_n10_0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_40_infty,windspeed,windspeedsquare,windgustdummy,windgustspeed,raindummy,raintracedummy,snowdummy,snowtracedummy,originmetropop,originmetrogdppercapita,destmetropop,destmetrogdppercapita
6,-6,01-Jan-2004 08:00:00,ANC,ORD,AS,.83202612,.0009476355,.69935578,.22355977,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2004,1,1,4,8,10299,13930,N645AS,6,.72500002,17.209,"Anchorage, AK",AK,2846,1,-10.9966666666667,1,0,0,0,0,0,0,7.65,58.5225,0,0,0,0,0,0,346057,54881.422,9332090,49360.027
0,-2,16-Jan-2004 09:30:00,LAS,RNO,WN,.4287504,.47128186,.24511847,.27736381,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,16,5,9,12889,14570,N688,2,.65781462,19.593,"Las Vegas, NV",NV,345,0,9.75,0,0,1,0,0,0,0,1.5,2.25,0,0,0,0,0,0,1646875,45042.156,385049,49079.727
20,6,03-Jan-2004 15:00:00,PDX,SAN,AS,.27119008,.044763632,.17462391,.169719,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,3,6,15,14057,14679,N615AS,151,.70583552,17.257999,"Portland, OR",OR,933,1,3.3,0,0,1,0,0,0,0,3,9,0,0,0,1,0,0,2052776,47169.785,2935672,52721.219
0,-5,14-Jan-2004 18:15:00,SAN,SMF,WN,.34039882,.54969418,.169719,.33639988,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,14,3,18,14679,14893,N798,6,.56334215,19.261,"San Diego, CA",CA,480,1,18.46,0,0,0,1,0,0,0,1.8,3.24,0,0,0,0,0,0,2935672,52721.219,2004144,44124.023
9,13,24-Jan-2004 20:45:00,SLC,LAS,DL,.26804951,.056451611,.34176266,.24511847,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2004,1,24,6,20,14869,12889,N911DA,142,.75565451,16.849001,"Salt Lake City, UT",UT,368,0,-5,0,1,0,0,0,0,0,11.5,132.25,0,0,0,0,0,1,1030597,45043.602,1646875,45042.156
-7,-11,01-Jan-2004 11:55:00,IAH,HDN,CO,.43008307,.20792079,.33230445,.21630232,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,1,4,11,12266,12094,N38257,149,.55783474,17.209,"Houston, TX",TX,986,1,18.9714285714286,0,0,0,1,0,0,0,10,100,0,0,0,1,0,0,5190444,53535.344,271830,35065.297
32,37,15-Jan-2004 14:29:00,SAT,DFW,AA,.16733313,.47875065,.22687793,.29612559,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,15,4,14,14683,11298,N200AA,6,.72940463,19.555,"San Antonio, TX",TX,247,0,16.46,0,0,0,1,0,0,0,9,81,0,0,1,0,0,0,1843927,35005.234,5689982,50588.563
-10,-8,08-Jan-2004 10:35:00,PIT,MCO,FL,.027495848,.09005408,.41846779,.12420831,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,8,4,10,14122,13204,N964AT,100,.67741936,19.579,"Pittsburgh, PA",PA,834,0,-4.72,0,1,0,0,0,0,0,8.73333333333333,76.2711111111111,0,0,0,0,0,0,2387819,39572.934,1866597,43823.492
-5,-5,12-Jan-2004 07:20:00,MSP,ATL,FL,.012651988,.13532631,.59046286,.31958899,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,12,1,7,13487,10397,N964AT,100,.73412448,19.575001,"Minneapolis, MN",MN,906,0,-8.3,0,1,0,0,0,0,0,8.55,73.1025,0,0,0,0,0,0,3106569,55211.586,4802300,49081.773
-5,-11,28-Jan-2004 18:59:00,AUS,IAH,CO,.097201325,.43008307,.24096847,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,28,3,18,10423,12266,N14871,172,.59518486,19.239,"Austin, TX",TX,140,0,12.74,0,0,0,1,0,0,0,14.7,216.09,0,0,0,0,0,0,1418999,44972.688,5190444,53535.344
-8,-2,07-Jan-2004 17:45:00,BDL,CLE,XE,.078668132,.50947803,.13749863,.304649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,7,3,17,10529,11042,N11137,55,.64065909,19.256001,"Hartford, CT",CT,475,1,-7.2,0,1,0,0,0,0,0,12,144,0,0,0,0,0,1,1175284,59322.684,2128958,46013.074
-2,4,06-Jan-2004 06:35:00,CVG,SDF,OH,.54023385,.1688641,.38632977,.16325977,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,6,2,6,11193,14730,N990CA,2,.77664191,19.322001,"Cincinnati, OH",KY,83,0,-10.5733333333333,1,0,0,0,0,0,0,19.9333333333333,397.337777777778,0,0,0,0,0,1,2083905,43024.18,1200010,39731.336
-2,2,14-Jan-2004 06:30:00,ATL,EWR,DL,.5007568,.05390349,.31958899,.24937698,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2004,1,14,3,6,10397,11618,N908DL,142,.68125796,19.261,"Atlanta, GA",GA,745,0,6.03833333333333,0,0,1,0,0,0,0,3.7,13.69,0,0,0,0,0,0,4802300,49081.773,18747431,57295.402
0,-12,14-Jan-2004 13:26:00,MEM,DFW,OO,.056840077,.032326337,.42491409,.29612559,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2004,1,14,3,13,13244,11298,N452SW,55,.40441176,19.261,"Memphis, TN",TN,432,0,13.0373134328358,0,0,0,1,0,0,0,11.4626865671642,131.393183337046,0,0,0,0,0,0,1249048,44937.184,5689982,50588.563
20,-3,01-Jan-2004 08:40:00,LAX,HNL,HA,.0046799439,.64036632,.1367489,.43567115,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,1,4,8,12892,12173,N589HA,330,.72774148,17.209,"Los Angeles, CA",CA,2556,0,10.2166666666667,0,0,0,1,0,0,0,4.66666666666667,21.7777777777778,0,0,0,0,0,0,12764590,49943.961,894406,53602.539
91,120,06-Jan-2004 20:55:00,CVG,SEA,DL,.26742321,.054727528,.38632977,.23471189,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004,1,6,2,20,11193,14747,N3764D,189,.4882057,19.322001,"Cincinnati, OH",KY,1964,1,-9.44,0,1,0,0,0,0,0,14.6,213.16,1,20.5333333333333,0,0,0,0,2083905,43024.18,3163703,57755.547
-2,0,28-Jan-2004 09:30:00,ATL,DCA,DL,.5007568,.13014062,.31958899,.13912898,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,28,3,9,10397,11278,N980DL,142,.70042145,19.239,"Atlanta, GA",GA,547,0,-2.85166666666667,0,1,0,0,0,0,0,17.9166666666667,321.006944444444,1,9.96666666666667,0,0,0,0,4802300,49081.773,5158524,64237.813
0,4,09-Jan-2004 10:00:00,DAL,MSY,WN,.93969852,.38595319,.88666952,.19665706,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,9,5,10,11259,13495,N655,1,.53377062,19.615999,"Dallas, TX",TX,437,1,5.85666666666667,0,0,1,0,0,0,0,12.8833333333333,165.980277777778,0,0,0,0,0,0,5689982,50588.563,1314721,48848.234
11,2,03-Jan-2004 14:55:00,HNL,SMF,HA,.64036632,.0076452601,.43567115,.33639988,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,3,6,14,12173,14893,N589HA,330,.85820055,17.257999,"Honolulu, HI",HI,2462,1,24.98,0,0,0,0,1,0,0,7.06666666666667,49.9377777777778,0,0,0,0,0,0,894406,53602.539,2004144,44124.023
46,42,22-Jan-2004 19:59:00,PIT,ATL,FL,.027495848,.13532631,.41846779,.31958899,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,22,4,19,14122,10397,N929AT,100,.64942652,19.548,"Pittsburgh, PA",PA,526,0,-11.7333333333333,1,0,0,0,0,0,0,13,169,1,0,0,0,0,1,2387819,39572.934,4802300,49081.773
15,16,11-Jan-2004 13:30:00,EWR,SYR,XE,.34068263,.17058311,.24937698,.13416973,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,11,7,13,11618,15096,N14902,55,.69763452,18.514,"Newark, NJ",NJ,194,1,-4.35294117647059,0,1,0,0,0,0,0,12.3529411764706,152.595155709343,0,0,0,0,0,0,18747431,57295.402,649089,37251.133
14,10,30-Jan-2004 17:25:00,SFO,SMF,OO,.26599514,.12767585,.22755489,.33639988,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,30,5,17,14771,14893,N959SW,55,.63528466,19.586,"San Francisco, CA",CA,86,1,10.8916666666667,0,0,0,1,0,0,0,17.5,306.25,1,24.5833333333333,0,0,0,0,4143522,64955.418,2004144,44124.023
-7,-14,28-Jan-2004 19:43:00,RSW,BOS,DL,.2289916,.15184125,.13539276,.11621226,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,28,3,19,14635,10721,N639DL,178,.73139894,19.239,"Fort Myers, FL",FL,1249,1,11.9666666666667,0,0,0,1,0,0,0,5.83333333333333,34.0277777777778,0,0,0,0,0,0,512180,37837.285,4456479,59670.695
-5,3,23-Jan-2004 07:00:00,BOS,LGA,US,.15973936,.12929888,.11621226,.12903389,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,23,5,7,10721,12953,N709UW,179,.42620584,19.591999,"Boston, MA",MA,185,0,-9.4,0,1,0,0,0,0,0,14,196,1,0,0,0,0,0,4456479,59670.695,18747431,57295.402
-1,-10,02-Jan-2004 07:25:00,PHX,DEN,UA,.041106444,.56168371,.29817489,.36196595,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,2,5,7,14107,11292,N485UA,200,.6869024,19.056,"Phoenix, AZ",AZ,602,0,8.9,0,0,1,0,0,0,0,7.41666666666667,55.0069444444444,0,0,0,0,0,0,3723359,40701.473,2321712,52610.918
2,8,17-Jan-2004 12:20:00,CVG,ATL,DL,.26742321,.5007568,.38632977,.31958899,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2004,1,17,6,12,11193,10397,N910DE,142,.50136256,16.709999,"Cincinnati, OH",KY,373,0,0.173333333333333,0,0,1,0,0,0,0,7.48333333333333,56.0002777777778,0,0,1,0,1,0,2083905,43024.18,4802300,49081.773
0,-8,11-Jan-2004 18:35:00,BDL,ATL,DL,.19465789,.5007568,.13749863,.31958899,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,11,7,18,10529,10397,N915DE,142,.61925083,18.514,"Hartford, CT",CT,859,1,-5.89333333333333,0,1,0,0,0,0,0,8.73333333333333,76.2711111111111,0,0,0,0,0,0,1175284,59322.684,4802300,49081.773
-7,21,21-Jan-2004 13:05:00,RSW,ATL,DL,.2289916,.5007568,.13539276,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,21,3,13,14635,10397,N171DZ,330,.73711759,19.254999,"Fort Myers, FL",FL,515,0,19.12,0,0,0,1,0,0,0,3.8,14.44,0,0,0,0,0,0,512180,37837.285,4802300,49081.773
0,-2,29-Jan-2004 11:00:00,CVG,BWI,DL,.26742321,.049449913,.38632977,.32528204,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004,1,29,4,11,11193,10821,N692DL,178,.51676124,19.545,"Cincinnati, OH",KY,430,0,-5.255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2083905,43024.18,2638066,45261.605
0,-23,10-Jan-2004 18:00:00,ATL,DCA,OH,.089014381,.10679226,.31958899,.13912898,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2004,1,10,6,18,10397,11278,N977CA,55,.77664191,16.761,"Atlanta, GA",GA,547,0,0.53,0,0,1,0,0,0,0,6.76666666666667,45.7877777777778,0,0,0,0,0,0,4802300,49081.773,5158524,64237.813
-6,-6,12-Jan-2004 11:08:00,PWM,EWR,XE,.13048369,.34068263,.18785405,.24937698,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,12,1,11,14321,11618,N13988,55,.5745979,19.575001,"Portland, ME",ME,284,1,-4.4,0,1,0,0,0,0,0,3.85,14.8225,0,0,0,0,0,0,509528,42859.469,18747431,57295.402
0,1,12-Jan-2004 14:30:00,PHX,LAX,OO,.028571429,.21012948,.29817489,.1367489,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,12,1,14,14107,12892,N954SW,55,.7661798,19.575001,"Phoenix, AZ",AZ,370,0,24.4,0,0,0,0,1,0,0,4.5,20.25,0,0,0,0,0,0,3723359,40701.473,12764590,49943.961
0,10,11-Jan-2004 16:45:00,CAE,CVG,OH,.18225192,.54023385,.24679142,.38632977,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,11,7,16,10868,11193,N998CA,6,.77664191,18.514,"Columbia, SC",SC,404,0,6.1,0,0,1,0,0,0,0,5.25,27.5625,0,0,0,0,0,0,685098,38117.613,2083905,43024.18
-6,-17,24-Jan-2004 06:30:00,LGA,RDU,MQ,.14098422,.26587984,.12903389,.12991793,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,24,6,6,12953,14492,N715MQ,25,.57585049,16.849001,"New York, NY",NY,431,0,-9.14,0,1,0,0,0,0,0,9,81,0,0,0,0,0,0,18747431,57295.402,916790,45133.672
0,-3,10-Jan-2004 11:00:00,JAX,BWI,WN,.23440604,.54777068,.13188143,.32528204,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,10,6,11,12451,10821,N348,4,.60649616,16.761,"Jacksonville, FL",FL,663,1,3.9,0,0,1,0,0,0,0,10,100,0,0,0,0,0,0,1222731,40121.582,2638066,45261.605
-7,-15,16-Jan-2004 07:30:00,STL,MEM,NW,.078403853,.63896918,.23523068,.42491409,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2004,1,16,5,7,15016,13244,N8909E,85,.50343251,19.593,"St. Louis, MO",MO,256,1,1.49,0,0,1,0,0,0,0,7.3,53.29,0,0,0,0,0,0,2759153,41982.703,1249048,44937.184
0,-1,01-Jan-2004 13:50:00,LAX,DFW,DL,.059331287,.060897764,.1367489,.29612559,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2004,1,1,4,13,12892,11298,N3748Y,189,.70275325,17.209,"Los Angeles, CA",CA,1235,0,15,0,0,0,1,0,0,0,13,169,0,0,0,0,0,0,12764590,49943.961,5689982,50588.563
8,1,09-Jan-2004 09:32:00,ATL,ALB,DL,.5007568,.14985164,.31958899,.1535113,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,9,5,9,10397,10257,N910DE,142,.59438837,19.615999,"Atlanta, GA",GA,852,0,1.8575,0,0,1,0,0,0,0,1.575,2.480625,0,0,1,0,0,0,4802300,49081.773,843928,43038.742
0,10,08-Jan-2004 14:30:00,IND,CVG,DL,.072631873,.26742321,.09947855,.38632977,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,8,4,14,12339,11193,N929DL,142,.5,19.579,"Indianapolis, IN",IN,98,0,-0.55,0,1,0,0,0,0,0,6.5,42.25,0,0,0,0,0,1,1622935,54711.188,2083905,43024.18
-1,2,29-Jan-2004 18:15:00,BNA,DFW,EV,.01123821,.14746544,.28433132,.29612559,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,29,4,18,10693,11298,N865AS,55,.58847582,19.545,"Nashville, TN",TN,631,0,8.73018867924528,0,0,1,0,0,0,0,7.28301886792453,53.0423638305447,0,0,0,0,0,0,1416452,48838.293,5689982,50588.563
-1,-2,30-Jan-2004 11:45:00,SJC,LAS,AA,.14096248,.060914502,.21355829,.24511847,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2004,1,30,5,11,14831,12889,N501AA,172,.6253863,19.586,"San Jose, CA",CA,387,0,12.0533333333333,0,0,0,1,0,0,0,4.73333333333333,22.4044444444445,0,0,0,1,0,0,1724074,72193.016,1646875,45042.156
8,-8,18-Jan-2004 17:00:00,ATL,LAX,DL,.5007568,.059331287,.31958899,.1367489,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2004,1,18,7,17,10397,12892,N679DA,178,.77296287,18.440001,"Atlanta, GA",GA,1946,1,10.9716666666667,0,0,0,1,0,0,0,10.2333333333333,104.721111111111,1,0,0,0,0,0,4802300,49081.773,12764590,49943.961
0,0,07-Jan-2004 12:15:00,ABE,CVG,OH,.41040462,.54023385,.28392008,.38632977,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,7,3,12,10135,11193,N998CA,6,.77664191,19.256001,"Allentown/Bethlehem/Easton, PA",PA,503,1,-5.4,0,1,0,0,0,0,0,16.4,268.96,1,30.2,0,0,0,0,776048,34893.461,2083905,43024.18
0,-25,01-Jan-2004 23:40:00,ATL,CHS,OH,.089014381,.3226366,.31958899,.20501517,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,1,4,23,10397,10994,N951CA,55,.77664191,17.209,"Atlanta, GA",GA,259,0,12.33,0,0,0,1,0,0,0,0.65,0.4225,0,0,0,0,0,0,4802300,49081.773,590096,36643.02
39,39,27-Jan-2004 15:35:00,BOI,GEG,WN,.41507936,.37285224,.27369994,.24056163,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,27,2,15,10713,11884,N633,17,.4579646,19.219999,"Boise, ID",ID,287,0,2.05,0,0,1,0,0,0,0,9.5,90.25,0,0,0,1,0,0,523634,38821.582,435011,35514.273
2,2,29-Jan-2004 08:57:00,CVG,SLC,DL,.26742321,.26804951,.38632977,.34176266,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2004,1,29,4,8,11193,14869,N3758Y,189,.76420403,19.545,"Cincinnati, OH",KY,1449,1,-6.1,0,1,0,0,0,0,0,6.3,39.69,0,0,0,0,0,0,2083905,43024.18,1030597,45043.602
6,15,06-Jan-2004 16:15:00,ATL,MCO,DL,.5007568,.16247354,.31958899,.12420831,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2004,1,6,2,16,10397,13204,N827MH,300,.80020988,19.322001,"Atlanta, GA",GA,403,0,4.21666666666667,0,0,1,0,0,0,0,14.7333333333333,217.071111111111,1,0,0,0,0,0,4802300,49081.773,1866597,43823.492
-5,-6,13-Jan-2004 16:25:00,ICT,IAH,XE,.069124423,.37631497,.16612956,.33230445,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,13,2,16,12278,12266,N15574,55,.64866668,19.242001,"Wichita, KS",KS,542,1,12.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,581206,41211.551,5190444,53535.344
-2,16,09-Jan-2004 15:45:00,STL,CLE,XE,.062562659,.50947803,.23523068,.304649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,9,5,15,15016,11042,N16559,55,.68978721,19.615999,"St. Louis, MO",MO,487,0,0.733333333333333,0,0,1,0,0,0,0,10.3333333333333,106.777777777778,0,0,0,0,0,0,2759153,41982.703,2128958,46013.074
-10,-25,19-Jan-2004 06:30:00,AVP,ATL,OH,.75,.089014381,.625,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,19,1,6,10434,10397,N990CA,2,.77664191,19.539,"Scranton/Wilkes-Barre, PA",PA,714,1,-8.12,0,1,0,0,0,0,0,13,169,1,12.6,0,0,0,1,549039,30959.002,4802300,49081.773
5,-2,23-Jan-2004 14:55:00,SAV,ATL,DL,.26849037,.5007568,.19016926,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,23,5,14,14685,10397,N3733Z,189,.58416831,19.591999,"Savannah, GA",GA,215,0,13.2833333333333,0,0,0,1,0,0,0,9.1,82.81,0,0,0,0,0,0,310310,34455.543,4802300,49081.773
10,36,26-Jan-2004 15:28:00,DTW,MBS,NW,.75389147,.77483445,.5751099,.65106791,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,26,1,15,11433,13184,N768NC,139,.37402269,19.540001,"Detroit, MI",MI,98,1,-6.7,0,1,0,0,0,0,0,15.7,246.49,1,13.0333333333333,0,0,1,0,4498311,45493.832,207774,34110.621
-5,4,08-Jan-2004 06:40:00,BUF,ATL,FL,.058215961,.13532631,.11354449,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,8,4,6,10792,10397,N927AT,100,.53860164,19.579,"Buffalo, NY",NY,712,0,-7.95333333333333,0,1,0,0,0,0,0,10.7666666666667,115.921111111111,0,0,0,0,0,0,1148714,35689.129,4802300,49081.773
-5,5,18-Jan-2004 09:40:00,ATL,TPA,FL,.13532631,.070051633,.31958899,.15947269,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2004,1,18,7,9,10397,15304,N924AT,100,.65170938,18.440001,"Atlanta, GA",GA,406,0,14.2375,0,0,0,1,0,0,0,14.40625,207.5400390625,1,12.46875,0,0,0,0,4802300,49081.773,2578104,37131.785
14,-7,19-Jan-2004 11:15:00,PIT,ATL,DL,.039859753,.5007568,.41846779,.31958899,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,19,1,11,14122,10397,N912DE,142,.55174017,19.539,"Pittsburgh, PA",PA,526,0,-7.8,0,1,0,0,0,0,0,19.8,392.04,1,15.6,0,0,0,1,2387819,39572.934,4802300,49081.773
6,-2,05-Jan-2004 20:35:00,SLC,TUL,DL,.26804951,.057787564,.34176266,.1805867,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,5,1,20,14869,15370,N3748Y,189,.89999998,19.804001,"Salt Lake City, UT",UT,926,0,-8.55,0,1,0,0,0,0,0,7.33333333333333,53.7777777777778,0,0,0,0,0,0,1030597,45043.602,877172,39284.883
1,12,28-Jan-2004 09:05:00,CLE,PHX,CO,.17554945,.02254902,.304649,.29817489,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,28,3,9,11042,14107,N24729,149,.75196433,19.239,"Cleveland, OH",OH,1737,0,-9.54,0,1,0,0,0,0,0,18,324,0,0,0,0,0,1,2128958,46013.074,3723359,40701.473
0,-3,08-Jan-2004 14:55:00,MDW,STL,WN,.50480324,.33607379,.36455214,.23523068,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,8,4,14,13232,15016,N602,2,.42786726,19.579,"Chicago, IL",IL,251,1,-1.7,0,1,0,0,0,0,0,9.75,95.0625,0,0,0,0,0,0,9332090,49360.027,2759153,41982.703
30,30,04-Jan-2004 19:45:00,SLC,GEG,WN,.10166474,.37285224,.34176266,.24056163,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,4,7,19,14869,11884,N696,1,.46103132,18.915001,"Salt Lake City, UT",UT,546,0,-5,0,1,0,0,0,0,0,9.75,95.0625,0,0,0,0,0,0,1030597,45043.602,435011,35514.273
-4,-14,25-Jan-2004 18:35:00,CLE,MSP,NW,.035989013,.76404864,.304649,.59046286,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,25,7,18,11042,13487,N607NW,116,.50159132,18.465,"Cleveland, OH",OH,622,0,-7.21333333333333,0,1,0,0,0,0,0,15.2,231.04,0,0,0,0,0,0,2128958,46013.074,3106569,55211.586
0,-6,14-Jan-2004 09:00:00,DEN,BOI,OO,.19614477,.2857143,.36196595,.27369994,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,14,3,9,11292,10713,N959SW,55,.78193551,19.261,"Denver, CO",CO,649,0,6.35666666666667,0,0,1,0,0,0,0,12.5333333333333,157.084444444444,0,0,0,0,0,0,2321712,52610.918,523634,38821.582
-7,-3,31-Jan-2004 14:55:00,BWI,CLE,XE,.015286624,.50947803,.32528204,.304649,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,31,6,14,10821,11042,N13913,55,.90750003,16.697001,"Baltimore, MD",MD,314,0,-5,0,1,0,0,0,0,0,16.0166666666667,256.533611111111,1,0.4,0,0,0,0,2638066,45261.605,2128958,46013.074
0,-5,14-Jan-2004 13:30:00,LAS,BNA,WN,.4287504,.50592011,.24511847,.28433132,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2004,1,14,3,13,12889,10693,N793,2,.75515711,19.261,"Las Vegas, NV",NV,1588,1,16.1,0,0,0,1,0,0,0,1.5,2.25,0,0,0,0,0,0,1646875,45042.156,1416452,48838.293
6,21,04-Jan-2004 12:00:00,MCI,CLE,XE,.045143086,.50947803,.20534758,.304649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,4,7,12,13198,11042,N13958,55,.64026666,18.915001,"Kansas City, MO",MO,694,1,-5.6,0,1,0,0,0,0,0,13,169,0,0,0,0,0,1,1935840,42934.125,2128958,46013.074
0,-7,13-Jan-2004 12:05:00,BUR,PHX,WN,.67778277,.37121847,.48352718,.29817489,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,13,2,12,10800,14107,N737,7,.63950992,19.242001,"Burbank, CA",CA,369,0,24,0,0,0,0,1,0,0,2.4,5.76,0,0,0,0,0,0,12764590,49943.961,3723359,40701.473
-8,1,08-Jan-2004 09:45:00,BDL,PIT,US,.17526528,.63720244,.13749863,.41846779,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2004,1,8,4,9,10529,14122,N757UW,179,.47082227,19.579,"Hartford, CT",CT,406,1,-9.01,0,1,0,0,0,0,0,14.4,207.36,1,17.1,0,0,0,0,1175284,59322.684,2387819,39572.934
69,43,05-Jan-2004 15:55:00,DFW,ONT,EV,.14746544,.030592104,.29612559,.315393,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,5,1,15,11298,13891,N707EV,80,.72511518,19.804001,"Dallas/Fort Worth, TX",TX,1188,0,2.76333333333333,0,0,1,0,0,0,0,16,256,0,0,0,0,0,0,5689982,50588.563,3745320,27116.588
-7,-34,02-Jan-2004 18:45:00,LGA,IAH,CO,.029830895,.43008307,.12903389,.33230445,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,2,5,18,12953,12266,N73275,149,.60685486,19.056,"New York, NY",NY,1416,1,6.01176470588235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18747431,57295.402,5190444,53535.344
0,-7,26-Jan-2004 12:25:00,LAS,LAX,WN,.4287504,.17102595,.24511847,.1367489,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2004,1,26,1,12,12889,12892,N388,6,.63435227,19.540001,"Las Vegas, NV",NV,236,0,8.00833333333333,0,0,1,0,0,0,0,7.58333333333333,57.5069444444444,0,0,0,0,0,0,1646875,45042.156,12764590,49943.961
-3,-6,10-Jan-2004 14:25:00,SAT,IAH,CO,.091356508,.43008307,.22687793,.33230445,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,10,6,14,14683,12266,N14609,149,.68051839,16.761,"San Antonio, TX",TX,191,0,16.9358490566038,0,0,0,1,0,0,0,6.58490566037736,43.3609825560698,0,0,0,0,0,0,1843927,35005.234,5190444,53535.344
